timestamp,Status,sensor1,sensor2,AN0,AN4,AN5,D6,D7,B7
2024-06-08 23:19:49.156,-999,-999,-999,37,-999,-999,-999,-999,-999
2024-06-08 23:19:49.369,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:19:50.151,-999,-999,-999,34,-999,-999,-999,-999,-999
2024-06-08 23:19:50.371,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:19:51.158,-999,-999,-999,34,-999,-999,-999,-999,-999
2024-06-08 23:19:51.374,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:19:52.158,-999,-999,-999,30,-999,-999,-999,-999,-999
2024-06-08 23:19:52.368,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:19:53.158,-999,-999,-999,30,-999,-999,-999,-999,-999
2024-06-08 23:19:53.374,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:19:54.158,-999,-999,-999,31,-999,-999,-999,-999,-999
2024-06-08 23:19:54.374,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:19:55.158,-999,-999,-999,31,-999,-999,-999,-999,-999
2024-06-08 23:19:55.375,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:19:56.156,-999,-999,-999,30,-999,-999,-999,-999,-999
2024-06-08 23:19:56.375,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:19:57.158,-999,-999,-999,29,-999,-999,-999,-999,-999
2024-06-08 23:19:57.375,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:19:58.160,-999,-999,-999,32,-999,-999,-999,-999,-999
2024-06-08 23:19:58.376,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:19:59.160,-999,-999,-999,30,-999,-999,-999,-999,-999
2024-06-08 23:19:59.376,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:00.159,-999,-999,-999,29,-999,-999,-999,-999,-999
2024-06-08 23:20:00.375,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:01.160,-999,-999,-999,33,-999,-999,-999,-999,-999
2024-06-08 23:20:01.376,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:02.156,-999,-999,-999,29,-999,-999,-999,-999,-999
2024-06-08 23:20:02.374,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:03.159,-999,-999,-999,29,-999,-999,-999,-999,-999
2024-06-08 23:20:03.376,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:04.161,-999,-999,-999,32,-999,-999,-999,-999,-999
2024-06-08 23:20:04.378,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:05.161,-999,-999,-999,32,-999,-999,-999,-999,-999
2024-06-08 23:20:05.374,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:06.162,-999,-999,-999,32,-999,-999,-999,-999,-999
2024-06-08 23:20:06.378,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:07.162,-999,-999,-999,30,-999,-999,-999,-999,-999
2024-06-08 23:20:07.378,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:08.162,-999,-999,-999,33,-999,-999,-999,-999,-999
2024-06-08 23:20:08.378,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:09.162,-999,-999,-999,34,-999,-999,-999,-999,-999
2024-06-08 23:20:09.378,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:10.161,-999,-999,-999,32,-999,-999,-999,-999,-999
2024-06-08 23:20:10.379,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:11.162,-999,-999,-999,30,-999,-999,-999,-999,-999
2024-06-08 23:20:11.379,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:12.162,-999,-999,-999,30,-999,-999,-999,-999,-999
2024-06-08 23:20:12.377,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:13.159,-999,-999,-999,30,-999,-999,-999,-999,-999
2024-06-08 23:20:13.377,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:14.160,-999,-999,-999,33,-999,-999,-999,-999,-999
2024-06-08 23:20:14.380,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:15.164,-999,-999,-999,29,-999,-999,-999,-999,-999
2024-06-08 23:20:15.380,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:16.159,-999,-999,-999,31,-999,-999,-999,-999,-999
2024-06-08 23:20:16.377,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:17.161,-999,-999,-999,30,-999,-999,-999,-999,-999
2024-06-08 23:20:17.377,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:18.164,-999,-999,-999,34,-999,-999,-999,-999,-999
2024-06-08 23:20:18.381,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:19.164,-999,-999,-999,30,-999,-999,-999,-999,-999
2024-06-08 23:20:19.381,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:20.165,-999,-999,-999,32,-999,-999,-999,-999,-999
2024-06-08 23:20:20.382,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:21.165,-999,-999,-999,33,-999,-999,-999,-999,-999
2024-06-08 23:20:21.382,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:22.166,-999,-999,-999,32,-999,-999,-999,-999,-999
2024-06-08 23:20:22.382,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:23.166,-999,-999,-999,30,-999,-999,-999,-999,-999
2024-06-08 23:20:23.383,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:24.167,-999,-999,-999,32,-999,-999,-999,-999,-999
2024-06-08 23:20:24.383,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:25.167,-999,-999,-999,33,-999,-999,-999,-999,-999
2024-06-08 23:20:25.383,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:26.167,-999,-999,-999,31,-999,-999,-999,-999,-999
2024-06-08 23:20:26.384,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:27.167,-999,-999,-999,31,-999,-999,-999,-999,-999
2024-06-08 23:20:27.384,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:28.166,-999,-999,-999,32,-999,-999,-999,-999,-999
2024-06-08 23:20:28.385,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:29.165,-999,-999,-999,31,-999,-999,-999,-999,-999
2024-06-08 23:20:29.385,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:30.167,-999,-999,-999,31,-999,-999,-999,-999,-999
2024-06-08 23:20:30.381,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:31.167,-999,-999,-999,30,-999,-999,-999,-999,-999
2024-06-08 23:20:31.384,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:32.168,-999,-999,-999,33,-999,-999,-999,-999,-999
2024-06-08 23:20:32.386,-999,-999,-999,-999,-999,-999,1,-999,-999
2024-06-08 23:20:33.168,-999,-999,-999,31,-999,-999,-999,-999,-999
2024-06-08 23:20:34.169,-999,-999,-999,33,-999,-999,-999,-999,-999
2024-06-08 23:20:36.111,-999,-999,-999,36,-999,-999,-999,1,-999
2024-06-08 23:20:37.111,-999,-999,-999,32,-999,-999,-999,1,-999
2024-06-08 23:20:38.111,-999,-999,-999,31,-999,-999,-999,1,-999
2024-06-08 23:20:39.063,-999,-999,-999,-999,-999,-999,-999,1,-999
2024-06-08 23:20:40.064,-999,-999,-999,-999,-999,-999,-999,1,-999
2024-06-08 23:20:41.064,-999,-999,-999,-999,-999,-999,-999,1,-999
2024-06-08 23:20:42.065,-999,-999,-999,-999,-999,-999,-999,1,-999
2024-06-08 23:20:43.065,-999,-999,-999,-999,-999,-999,-999,1,-999
2024-06-08 23:20:44.058,-999,-999,-999,-999,-999,-999,-999,1,-999
2024-06-08 23:20:45.064,-999,-999,-999,-999,-999,-999,-999,1,-999
2024-06-08 23:20:46.066,-999,-999,-999,-999,-999,-999,-999,1,-999
2024-06-08 23:20:47.065,-999,-999,-999,-999,-999,-999,-999,1,-999
2024-06-08 23:20:48.066,-999,-999,-999,-999,-999,-999,-999,1,-999
2024-06-08 23:20:49.066,-999,-999,-999,-999,-999,-999,-999,1,-999
2024-06-08 23:20:50.066,-999,-999,-999,-999,-999,-999,-999,1,-999
2024-06-08 23:20:51.066,-999,-999,-999,-999,-999,-999,-999,1,-999
2024-06-08 23:20:52.064,-999,-999,-999,-999,-999,-999,-999,1,-999
2024-06-08 23:20:53.067,-999,-999,-999,-999,-999,-999,-999,1,-999
2024-06-08 23:20:54.062,-999,-999,-999,-999,-999,-999,-999,1,-999
2024-06-08 23:20:55.063,-999,-999,-999,-999,-999,-999,-999,1,-999
2024-06-08 23:20:56.069,-999,-999,-999,-999,-999,-999,-999,1,-999
2024-06-08 23:20:57.065,-999,-999,-999,-999,-999,-999,-999,1,-999
2024-06-08 23:20:58.063,-999,-999,-999,-999,-999,-999,-999,1,-999
2024-06-08 23:20:59.064,-999,-999,-999,-999,-999,-999,-999,1,-999
2024-06-08 23:21:00.068,-999,-999,-999,-999,-999,-999,-999,1,-999
2024-06-08 23:21:01.065,-999,-999,-999,-999,-999,-999,-999,1,-999
2024-06-08 23:21:11.857,-999,-999,-999,40,-999,-999,-999,-999,-999
2024-06-08 23:21:12.857,-999,-999,-999,32,-999,-999,-999,-999,-999
2024-06-08 23:21:13.857,-999,-999,-999,34,-999,-999,-999,-999,-999
2024-06-08 23:21:14.857,-999,-999,-999,30,-999,-999,-999,-999,-999
2024-06-08 23:21:15.857,-999,-999,-999,32,-999,-999,-999,-999,-999
2024-06-08 23:21:16.858,-999,-999,-999,31,-999,-999,-999,-999,-999
2024-06-08 23:21:17.856,-999,-999,-999,30,-999,-999,-999,-999,-999
2024-06-08 23:21:18.857,-999,-999,-999,34,-999,-999,-999,-999,-999
2024-06-08 23:21:19.854,-999,-999,-999,31,-999,-999,-999,-999,-999
2024-06-08 23:21:20.856,-999,-999,-999,33,-999,-999,-999,-999,-999
2024-06-08 23:21:21.859,-999,-999,-999,29,-999,-999,-999,-999,-999
2024-06-08 23:21:22.859,-999,-999,-999,32,-999,-999,-999,-999,-999
2024-06-08 23:21:23.859,-999,-999,-999,33,-999,-999,-999,-999,-999
2024-06-08 23:21:24.856,-999,-999,-999,33,-999,-999,-999,-999,-999
2024-06-08 23:21:25.861,-999,-999,-999,30,-999,-999,-999,-999,-999
2024-06-08 23:21:26.861,-999,-999,-999,33,-999,-999,-999,-999,-999
2024-06-08 23:21:27.861,-999,-999,-999,29,-999,-999,-999,-999,-999
2024-06-08 23:21:28.861,-999,-999,-999,29,-999,-999,-999,-999,-999
2024-06-08 23:21:29.861,-999,-999,-999,31,-999,-999,-999,-999,-999
2024-06-08 23:21:30.862,-999,-999,-999,29,-999,-999,-999,-999,-999
2024-06-08 23:21:31.862,-999,-999,-999,31,-999,-999,-999,-999,-999
2024-06-08 23:21:32.858,-999,-999,-999,30,-999,-999,-999,-999,-999
2024-06-08 23:21:33.861,-999,-999,-999,29,-999,-999,-999,-999,-999
2024-06-08 23:21:34.863,-999,-999,-999,31,-999,-999,-999,-999,-999
2024-06-08 23:21:35.863,-999,-999,-999,33,-999,-999,-999,-999,-999
2024-06-08 23:21:36.863,-999,-999,-999,34,-999,-999,-999,-999,-999
2024-06-08 23:21:37.863,-999,-999,-999,31,-999,-999,-999,-999,-999
2024-06-08 23:21:38.863,-999,-999,-999,31,-999,-999,-999,-999,-999
2024-06-08 23:21:39.864,-999,-999,-999,30,-999,-999,-999,-999,-999
2024-06-08 23:21:40.864,-999,-999,-999,31,-999,-999,-999,-999,-999
2024-06-08 23:21:41.860,-999,-999,-999,29,-999,-999,-999,-999,-999
2024-06-08 23:21:42.861,-999,-999,-999,30,-999,-999,-999,-999,-999
2024-06-08 23:21:43.860,-999,-999,-999,31,-999,-999,-999,-999,-999
2024-06-08 23:21:44.861,-999,-999,-999,34,-999,-999,-999,-999,-999
2024-06-08 23:21:45.861,-999,-999,-999,34,-999,-999,-999,-999,-999
2024-06-08 23:21:46.866,-999,-999,-999,30,-999,-999,-999,-999,-999
2024-06-08 23:21:47.863,-999,-999,-999,30,-999,-999,-999,-999,-999
2024-06-08 23:21:49.591,-999,-999,-999,37,251,-999,-999,-999,-999
2024-06-08 23:21:50.591,-999,-999,-999,34,251,-999,-999,-999,-999
2024-06-08 23:21:51.590,-999,-999,-999,35,248,-999,-999,-999,-999
2024-06-08 23:21:52.587,-999,-999,-999,34,251,-999,-999,-999,-999
2024-06-08 23:21:53.543,-999,-999,-999,-999,253,-999,-999,-999,-999
2024-06-08 23:21:54.544,-999,-999,-999,-999,251,-999,-999,-999,-999
2024-06-08 23:21:55.541,-999,-999,-999,-999,254,-999,-999,-999,-999
2024-06-08 23:21:56.544,-999,-999,-999,-999,249,-999,-999,-999,-999
2024-06-08 23:21:57.542,-999,-999,-999,-999,251,-999,-999,-999,-999
2024-06-08 23:21:58.544,-999,-999,-999,-999,252,-999,-999,-999,-999
2024-06-08 23:21:59.544,-999,-999,-999,-999,251,-999,-999,-999,-999
2024-06-08 23:22:00.545,-999,-999,-999,-999,250,-999,-999,-999,-999
2024-06-08 23:22:04.050,-999,-999,-999,-999,250,-999,-999,-999,-999
2024-06-08 23:22:04.107,-999,-999,-999,-999,249,-999,-999,-999,-999
2024-06-08 23:22:04.149,-999,-999,-999,-999,250,-999,-999,-999,-999
2024-06-08 23:22:04.546,-999,-999,-999,-999,253,-999,-999,-999,-999
2024-06-08 23:22:05.546,-999,-999,-999,-999,251,-999,-999,-999,-999
2024-06-08 23:22:06.546,-999,-999,-999,-999,251,-999,-999,-999,-999
2024-06-08 23:22:07.547,-999,-999,-999,-999,250,-999,-999,-999,-999
2024-06-08 23:22:08.547,-999,-999,-999,-999,252,-999,-999,-999,-999
2024-06-08 23:22:09.547,-999,-999,-999,-999,252,-999,-999,-999,-999
2024-06-08 23:22:10.547,-999,-999,-999,-999,253,-999,-999,-999,-999
2024-06-08 23:22:11.543,-999,-999,-999,-999,255,-999,-999,-999,-999
2024-06-08 23:22:12.544,-999,-999,-999,-999,253,-999,-999,-999,-999
2024-06-08 23:22:13.546,-999,-999,-999,-999,253,-999,-999,-999,-999
2024-06-08 23:22:15.607,-999,-999,-999,-999,247,17,-999,-999,-999
2024-06-08 23:22:16.608,-999,-999,-999,-999,252,16,-999,-999,-999
2024-06-08 23:22:17.540,-999,-999,-999,-999,-999,23,-999,-999,-999
2024-06-08 23:22:18.545,-999,-999,-999,-999,-999,22,-999,-999,-999
2024-06-08 23:22:19.545,-999,-999,-999,-999,-999,21,-999,-999,-999
2024-06-08 23:22:20.546,-999,-999,-999,-999,-999,24,-999,-999,-999
2024-06-08 23:22:21.544,-999,-999,-999,-999,-999,20,-999,-999,-999
2024-06-08 23:22:22.547,-999,-999,-999,-999,-999,22,-999,-999,-999
2024-06-08 23:22:23.546,-999,-999,-999,-999,-999,21,-999,-999,-999
2024-06-08 23:22:24.546,-999,-999,-999,-999,-999,23,-999,-999,-999
2024-06-08 23:22:25.546,-999,-999,-999,-999,-999,20,-999,-999,-999
2024-06-08 23:22:26.546,-999,-999,-999,-999,-999,22,-999,-999,-999
2024-06-08 23:22:27.545,-999,-999,-999,-999,-999,22,-999,-999,-999
2024-06-08 23:22:28.548,-999,-999,-999,-999,-999,24,-999,-999,-999
2024-06-08 23:22:29.548,-999,-999,-999,-999,-999,23,-999,-999,-999
2024-06-08 23:22:30.548,-999,-999,-999,-999,-999,20,-999,-999,-999
2024-06-08 23:22:31.548,-999,-999,-999,-999,-999,22,-999,-999,-999
2024-06-08 23:22:32.546,-999,-999,-999,-999,-999,20,-999,-999,-999
2024-06-08 23:22:33.549,-999,-999,-999,-999,-999,22,-999,-999,-999
2024-06-08 23:22:34.549,-999,-999,-999,-999,-999,23,-999,-999,-999
2024-06-08 23:22:35.550,-999,-999,-999,-999,-999,24,-999,-999,-999
2024-06-08 23:22:36.548,-999,-999,-999,-999,-999,23,-999,-999,-999
2024-06-08 23:22:37.550,-999,-999,-999,-999,-999,21,-999,-999,-999
2024-06-08 23:22:38.550,-999,-999,-999,-999,-999,21,-999,-999,-999
2024-06-08 23:22:39.545,-999,-999,-999,-999,-999,24,-999,-999,-999
2024-06-08 23:22:40.550,-999,-999,-999,-999,-999,24,-999,-999,-999
2024-06-08 23:22:41.551,-999,-999,-999,-999,-999,23,-999,-999,-999
2024-06-08 23:22:42.548,-999,-999,-999,-999,-999,22,-999,-999,-999
2024-06-08 23:22:43.550,-999,-999,-999,-999,-999,22,-999,-999,-999
2024-06-08 23:22:44.547,-999,-999,-999,-999,-999,23,-999,-999,-999
2024-06-08 23:22:45.552,-999,-999,-999,-999,-999,24,-999,-999,-999
2024-06-08 23:22:46.552,-999,-999,-999,-999,-999,23,-999,-999,-999
2024-06-08 23:22:47.553,-999,-999,-999,-999,-999,21,-999,-999,-999
2024-06-08 23:22:48.552,-999,-999,-999,-999,-999,22,-999,-999,-999
2024-06-08 23:22:49.554,-999,-999,-999,-999,-999,25,-999,-999,-999
2024-06-08 23:22:50.336,-999,-999,-999,-999,252,-999,-999,-999,-999
2024-06-08 23:22:50.548,-999,-999,-999,-999,-999,22,-999,-999,-999
2024-06-08 23:22:51.331,-999,-999,-999,-999,251,-999,-999,-999,-999
2024-06-08 23:22:51.554,-999,-999,-999,-999,-999,18,-999,-999,-999
2024-06-08 23:22:52.337,-999,-999,-999,-999,248,-999,-999,-999,-999
2024-06-08 23:22:52.554,-999,-999,-999,-999,-999,20,-999,-999,-999
2024-06-08 23:22:53.337,-999,-999,-999,-999,252,-999,-999,-999,-999
2024-06-08 23:22:53.549,-999,-999,-999,-999,-999,18,-999,-999,-999
2024-06-08 23:22:54.337,-999,-999,-999,-999,254,-999,-999,-999,-999
2024-06-08 23:22:54.555,-999,-999,-999,-999,-999,19,-999,-999,-999
2024-06-08 23:22:55.338,-999,-999,-999,-999,251,-999,-999,-999,-999
2024-06-08 23:22:55.555,-999,-999,-999,-999,-999,19,-999,-999,-999
2024-06-08 23:22:56.332,-999,-999,-999,-999,252,-999,-999,-999,-999
2024-06-08 23:22:56.570,-999,-999,-999,-999,-999,18,-999,-999,-999
2024-06-08 23:22:57.339,-999,-999,-999,-999,252,-999,-999,-999,-999
2024-06-08 23:22:57.557,-999,-999,-999,-999,-999,22,-999,-999,-999
2024-06-08 23:22:58.340,-999,-999,-999,-999,254,-999,-999,-999,-999
2024-06-08 23:22:58.555,-999,-999,-999,-999,-999,20,-999,-999,-999
2024-06-08 23:22:59.339,-999,-999,-999,-999,249,-999,-999,-999,-999
2024-06-08 23:22:59.557,-999,-999,-999,-999,-999,22,-999,-999,-999
2024-06-08 23:23:00.339,-999,-999,-999,-999,252,-999,-999,-999,-999
2024-06-08 23:23:00.550,-999,-999,-999,-999,-999,18,-999,-999,-999
2024-06-08 23:23:01.335,-999,-999,-999,-999,251,-999,-999,-999,-999
2024-06-08 23:23:01.554,-999,-999,-999,-999,-999,21,-999,-999,-999
2024-06-08 23:23:02.339,-999,-999,-999,-999,249,-999,-999,-999,-999
2024-06-08 23:23:02.554,-999,-999,-999,-999,-999,19,-999,-999,-999
2024-06-08 23:23:03.335,-999,-999,-999,-999,252,-999,-999,-999,-999
2024-06-08 23:23:03.554,-999,-999,-999,-999,-999,20,-999,-999,-999
2024-06-08 23:23:04.325,64,371,370,-999,-999,-999,-999,-999,-999
2024-06-08 23:23:04.558,-999,-999,-999,-999,-999,24,-999,-999,-999
2024-06-08 23:23:05.558,-999,-999,-999,-999,-999,21,-999,-999,-999
2024-06-08 23:23:06.558,-999,-999,-999,-999,-999,20,-999,-999,-999
2024-06-08 23:23:07.556,-999,-999,-999,-999,-999,21,-999,-999,-999
2024-06-08 23:23:08.558,-999,-999,-999,-999,-999,24,-999,-999,-999
2024-06-08 23:23:09.558,-999,-999,-999,-999,-999,24,-999,-999,-999
2024-06-08 23:23:10.554,-999,-999,-999,-999,-999,25,-999,-999,-999
2024-06-08 23:23:11.560,-999,-999,-999,-999,-999,20,-999,-999,-999
2024-06-08 23:23:12.558,-999,-999,-999,-999,-999,23,-999,-999,-999
2024-06-08 23:23:13.560,-999,-999,-999,-999,-999,22,-999,-999,-999
2024-06-08 23:23:14.559,-999,-999,-999,-999,-999,22,-999,-999,-999
2024-06-08 23:23:15.561,-999,-999,-999,-999,-999,22,-999,-999,-999
2024-06-08 23:23:16.560,-999,-999,-999,-999,-999,24,-999,-999,-999
2024-06-08 23:23:17.562,-999,-999,-999,-999,-999,23,-999,-999,-999
2024-06-08 23:23:18.562,-999,-999,-999,-999,-999,23,-999,-999,-999
2024-06-08 23:23:19.562,-999,-999,-999,-999,-999,21,-999,-999,-999
2024-06-08 23:23:20.562,-999,-999,-999,-999,-999,20,-999,-999,-999
2024-06-08 23:23:21.563,-999,-999,-999,-999,-999,22,-999,-999,-999
2024-06-08 23:23:22.558,-999,-999,-999,-999,-999,22,-999,-999,-999
2024-06-08 23:23:23.563,-999,-999,-999,-999,-999,25,-999,-999,-999
2024-06-08 23:23:24.560,-999,-999,-999,-999,-999,24,-999,-999,-999
2024-06-08 23:23:25.559,-999,-999,-999,-999,-999,22,-999,-999,-999
2024-06-08 23:23:26.565,-999,-999,-999,-999,-999,23,-999,-999,-999
2024-06-08 23:23:27.564,-999,-999,-999,-999,-999,24,-999,-999,-999
2024-06-08 23:23:28.564,-999,-999,-999,-999,-999,23,-999,-999,-999
2024-06-08 23:23:29.560,-999,-999,-999,-999,-999,21,-999,-999,-999
2024-06-08 23:23:30.565,-999,-999,-999,-999,-999,21,-999,-999,-999
2024-06-08 23:23:31.565,-999,-999,-999,-999,-999,22,-999,-999,-999
2024-06-08 23:23:32.560,-999,-999,-999,-999,-999,21,-999,-999,-999
2024-06-08 23:23:33.566,-999,-999,-999,-999,-999,20,-999,-999,-999
2024-06-08 23:23:34.566,-999,-999,-999,-999,-999,25,-999,-999,-999
2024-06-08 23:23:35.566,-999,-999,-999,-999,-999,23,-999,-999,-999
2024-06-08 23:23:36.567,-999,-999,-999,-999,-999,20,-999,-999,-999
2024-06-08 23:23:37.117,-999,-999,-999,-999,253,-999,-999,-999,-999
2024-06-08 23:23:37.567,-999,-999,-999,-999,-999,20,-999,-999,-999
2024-06-08 23:23:38.118,-999,-999,-999,-999,253,-999,-999,-999,-999
2024-06-08 23:23:38.567,-999,-999,-999,-999,-999,21,-999,-999,-999
2024-06-08 23:23:39.120,-999,-999,-999,-999,251,-999,-999,-999,-999
2024-06-08 23:23:39.568,-999,-999,-999,-999,-999,23,-999,-999,-999
2024-06-08 23:23:40.119,-999,-999,-999,-999,252,-999,-999,-999,-999
2024-06-08 23:23:40.565,-999,-999,-999,-999,-999,20,-999,-999,-999
2024-06-08 23:23:41.115,-999,-999,-999,-999,253,-999,-999,-999,-999
2024-06-08 23:23:41.616,-999,-999,-999,-999,-999,23,-999,-999,-999
2024-06-08 23:23:42.124,-999,-999,-999,-999,251,-999,-999,-999,-999
2024-06-08 23:23:42.563,-999,-999,-999,-999,-999,20,-999,-999,-999
2024-06-08 23:23:43.569,-999,-999,-999,-999,-999,24,-999,-999,-999
2024-06-08 23:27:05.096,-999,-999,-999,37,-999,-999,-999,-999,-999
2024-06-08 23:27:14.959,-999,-999,-999,38,-999,-999,-999,-999,-999
2024-06-08 23:27:33.603,-999,-999,-999,37,250,-999,-999,-999,-999
2024-06-08 23:27:43.605,-999,-999,-999,37,248,-999,-999,-999,-999
2024-06-08 23:27:53.609,-999,-999,-999,37,249,-999,-999,-999,-999
2024-06-08 23:28:03.611,-999,-999,-999,37,246,-999,-999,-999,-999
2024-06-08 23:28:13.614,-999,-999,-999,37,249,-999,-999,-999,-999
2024-06-08 23:28:23.611,-999,-999,-999,37,251,-999,-999,-999,-999
2024-06-08 23:28:33.620,-999,-999,-999,39,246,-999,-999,-999,-999
2024-06-08 23:28:43.623,-999,-999,-999,38,248,-999,-999,-999,-999
2024-06-08 23:28:53.626,-999,-999,-999,39,253,-999,-999,-999,-999
2024-06-08 23:29:03.629,-999,-999,-999,38,248,-999,-999,-999,-999
2024-06-08 23:29:13.579,-999,-999,-999,-999,251,-999,-999,-999,-999
2024-06-08 23:29:23.585,-999,-999,-999,-999,249,-999,-999,-999,-999
2024-06-08 23:29:33.588,-999,-999,-999,-999,251,-999,-999,-999,-999
2024-06-08 23:29:43.590,-999,-999,-999,-999,252,-999,-999,-999,-999
2024-06-08 23:29:46.345,-999,-999,-999,39,-999,-999,-999,-999,-999
2024-06-08 23:29:53.593,-999,-999,-999,-999,247,-999,-999,-999,-999
2024-06-08 23:29:56.346,-999,-999,-999,37,-999,-999,-999,-999,-999
2024-06-08 23:30:03.592,-999,-999,-999,-999,250,-999,-999,-999,-999
2024-06-08 23:30:06.350,-999,-999,-999,39,-999,-999,-999,-999,-999
2024-06-08 23:30:13.595,-999,-999,-999,-999,250,-999,-999,-999,-999
2024-06-08 23:30:16.354,-999,-999,-999,37,-999,-999,-999,-999,-999
2024-06-08 23:30:23.597,-999,-999,-999,-999,246,-999,-999,-999,-999
2024-06-08 23:30:26.356,-999,-999,-999,41,-999,-999,-999,-999,-999
2024-06-08 23:30:33.599,-999,-999,-999,-999,253,-999,-999,-999,-999
2024-06-08 23:30:36.363,-999,-999,-999,40,-999,-999,-999,-999,-999
2024-06-08 23:30:43.609,-999,-999,-999,-999,249,-999,-999,-999,-999
2024-06-08 23:30:46.357,-999,-999,-999,37,-999,-999,-999,-999,-999
2024-06-08 23:30:53.611,-999,-999,-999,-999,252,-999,-999,-999,-999
2024-06-08 23:30:56.365,-999,-999,-999,36,-999,-999,-999,-999,-999
2024-06-08 23:31:03.615,-999,-999,-999,-999,253,-999,-999,-999,-999
2024-06-08 23:31:06.363,-999,-999,-999,37,-999,-999,-999,-999,-999
2024-06-08 23:31:13.611,-999,-999,-999,-999,250,-999,-999,-999,-999
2024-06-08 23:31:16.371,-999,-999,-999,39,-999,-999,-999,-999,-999
2024-06-08 23:31:23.620,-999,-999,-999,-999,252,-999,-999,-999,-999
2024-06-08 23:31:26.370,-999,-999,-999,40,-999,-999,-999,-999,-999
2024-06-08 23:31:33.620,-999,-999,-999,-999,250,-999,-999,-999,-999
2024-06-08 23:31:36.377,-999,-999,-999,39,-999,-999,-999,-999,-999
2024-06-08 23:31:43.626,-999,-999,-999,-999,251,-999,-999,-999,-999
2024-06-08 23:31:46.379,-999,-999,-999,41,-999,-999,-999,-999,-999
2024-06-08 23:31:53.629,-999,-999,-999,-999,254,-999,-999,-999,-999
2024-06-08 23:31:56.381,-999,-999,-999,41,-999,-999,-999,-999,-999
2024-06-08 23:32:03.632,-999,-999,-999,-999,250,-999,-999,-999,-999
2024-06-08 23:32:06.385,-999,-999,-999,39,-999,-999,-999,-999,-999
2024-06-08 23:32:16.385,-999,-999,-999,38,-999,-999,-999,-999,-999
2024-06-08 23:32:19.915,-999,-999,-999,-999,250,-999,-999,-999,-999
2024-06-08 23:32:20.917,-999,-999,-999,-999,251,-999,-999,-999,-999
2024-06-08 23:32:21.915,-999,-999,-999,-999,251,-999,-999,-999,-999
2024-06-08 23:32:22.918,-999,-999,-999,-999,249,-999,-999,-999,-999
2024-06-08 23:32:23.918,-999,-999,-999,-999,250,-999,-999,-999,-999
2024-06-08 23:32:24.918,-999,-999,-999,-999,250,-999,-999,-999,-999
2024-06-08 23:32:25.918,-999,-999,-999,-999,254,-999,-999,-999,-999
